3.581912616478442613e-01
3.036266246708784755e-01
2.833124878739386454e-01
2.738809374645068129e-01
2.697945976963567194e-01
2.573004869609276102e-01
2.604891710892187073e-01
2.254330662198677226e-01
2.185807779118929817e-01
2.120078679486598061e-01
2.089446832223533779e-01
2.068103937813219328e-01
1.989714550434255602e-01
1.967378569035548308e-01
1.945028540168284026e-01
1.951498957007669066e-01
1.922265345649616375e-01
1.919414764211017366e-01
1.952149840130966429e-01
1.914959980371340742e-01
1.954580041304173899e-01
1.903889756768070984e-01
1.930754204367061411e-01
1.939922859336059013e-01
1.920983589158465621e-01
1.929675525520588575e-01
1.929520243823793502e-01
1.951807544364332347e-01
1.902346317117898922e-01
1.928533274666175412e-01
1.959918553632088722e-01
1.921447634441349750e-01
1.931375669152150532e-01
1.945673199879358328e-01
1.927225907301243768e-01
1.938163531515771087e-01
1.918667130517800468e-01
1.970668272831236911e-01
1.921000482213921223e-01
1.941050661271000177e-01
1.935044156654892877e-01
1.894909250307378612e-01
1.917863225675598693e-01
1.971326525840231270e-01
1.941190796727941814e-01
1.951999951300733005e-01
1.912361737317020971e-01
1.933135044142092751e-01
1.980067482774336418e-01
1.934548255193415389e-01
1.932819502610415019e-01
1.938941965620429864e-01
1.941680758812830421e-01
1.917710427758124170e-01
1.921661452897925060e-01
1.912018686977926263e-01
1.958114866077369787e-01
1.928938060118479403e-01
1.938717775472843241e-01
1.944264952931198109e-01
1.943123317436046549e-01
1.887299921245253753e-01
1.976196131487927277e-01
1.919794201405939094e-01
1.979975674533329122e-01
1.943952122885435618e-01
1.937497366986591363e-01
1.968376326316723934e-01
1.947321260899418927e-01
1.929894702217933300e-01
1.910572128022489657e-01
1.895622881993253850e-01
1.919435373539391532e-01
1.945813427261506301e-01
1.909497434502938629e-01
1.926586896020166528e-01
1.957237618860553086e-01
1.898137066120416661e-01
1.927228642454822949e-01
1.915405900081503521e-01
1.962213176770048195e-01
1.911629513284757165e-01
1.921999783668160711e-01
1.930120652979369911e-01
1.880880803996377582e-01
1.895631646318538532e-01
1.907676245302454276e-01
1.944072833746255113e-01
1.912407632349141795e-01
1.909173619229313501e-01
1.961829743171737972e-01
1.937447490012024764e-01
1.886716078271026553e-01
1.888187353107533828e-01
1.967289479948779174e-01
1.967812810907332011e-01
1.915022956593177561e-01
1.886592854543327480e-01
1.935323272160759667e-01
1.944299880012850812e-01
